OBJECTID,GEOID10,COUNTYFP10,TRACTCE10,Cnty_Name,City_Name,ZIP,Acres,SqMi,Pop_16,Pop_Den,Pop_Src,Pop_10,White_Pct,Black_Pct,Asian_Pct,Latino_Pct,Mltpl_Pct,NatAm_Pct,PacIs_Pct,Other_Pct,NonWhite_P,Race_Src,Elders_Pct,Elders_Rpt,Elders_Src,SpksEng_Pc,SpksEng_Rp,SpksEng_Sr,UnEmp_Rate,Emp_15,Emp_Den,Emp_Src,Income_Pct,Income_Rpt,Income_Src,Under19_Pc,MHI2016
3569,06037311200,037,311200,Los Angeles,Burbank,91505,244.348915,0.381795,3244,8497,ACS_16_5YR,3138,57.213439,0,8.662714,34.123847,0,0,0,0,42.786561,5585 HPI,11.7,2011-2015,ACS_15_5YR_S0101,92.534865,2011-2015,ACS_15_5YR_B16002,0.085832,4895,12821.0105,LEHD 2015,62083,2011-2015,ACS_15_5YR_DP03,23.8,76454
3570,06037311500,037,311500,Los Angeles,Burbank,91505,369.570808,0.577454,5492,9511,ACS_16_5YR,5633,61.291473,2.283268,10.221192,23.439172,2.764895,0,0,0,38.708527,5586 HPI,12.5,2011-2015,ACS_15_5YR_S0101,96.697324,2011-2015,ACS_15_5YR_B16002,0.10571,790,1368.073423,LEHD 2015,78188,2011-2015,ACS_15_5YR_DP03,21,78333
3571,06037311400,037,311400,Los Angeles,Burbank,91505,231.948877,0.36242,2295,6332,ACS_16_5YR,2274,73.880941,0,8.675588,17.44347,0,0,0,0,26.119059,5587 HPI,18,2011-2015,ACS_15_5YR_S0101,94.984326,2011-2015,ACS_15_5YR_B16002,0.107451,897,2475.028147,LEHD 2015,76607,2011-2015,ACS_15_5YR_DP03,19.3,83068
3572,06037800325,037,800325,Los Angeles,Westlake Village,91361,570.948862,0.892108,3525,3951,ACS_16_5YR,3407,89.850199,0,3.699175,6.450627,0,0,0,0,10.149801,5588 HPI,28.8,2011-2015,ACS_15_5YR_S0101,98.828125,2011-2015,ACS_15_5YR_B16002,0.122719,1422,1593.978132,LEHD 2015,96324,2011-2015,ACS_15_5YR_DP03,21.1,107988
3573,06037238000,037,238000,Los Angeles,Los Angeles,90047,410.895824,0.642025,5392,8398,ACS_16_5YR,5864,0,79.375441,0,20.624559,0,0,0,0,100,5589 HPI,14,2011-2015,ACS_15_5YR_S0101,90.664637,2011-2015,ACS_15_5YR_B16002,0.135184,454,707.137876,LEHD 2015,46250,2011-2015,ACS_15_5YR_DP03,20.3,48143
3574,06037240500,037,240500,Los Angeles,Los Angeles,90003,200.57526,0.313399,6509,20769,ACS_16_5YR,5655,0,36.327561,0,63.672439,0,0,0,0,100,5590 HPI,6.3,2011-2015,ACS_15_5YR_S0101,83.660131,2011-2015,ACS_15_5YR_B16002,0.175063,332,1059.352983,LEHD 2015,32044,2011-2015,ACS_15_5YR_DP03,37,31600
3575,06037240900,037,240900,Los Angeles,Los Angeles,90059,264.379726,0.413093,5745,13907,ACS_16_5YR,5620,0,25.108225,0,74.891775,0,0,0,0,100,5591 HPI,7,2011-2015,ACS_15_5YR_S0101,78.629329,2011-2015,ACS_15_5YR_B16002,0.160563,376,910.205951,LEHD 2015,32402,2011-2015,ACS_15_5YR_DP03,38.7,31883
3576,06037240800,037,240800,Los Angeles,Los Angeles,90002,157.690181,0.246391,4625,18771,ACS_16_5YR,4377,0,34.913186,0,65.086814,0,0,0,0,100,5592 HPI,5.9,2011-2015,ACS_15_5YR_S0101,84.435798,2011-2015,ACS_15_5YR_B16002,0.204703,424,1720.842724,LEHD 2015,34659,2011-2015,ACS_15_5YR_DP03,32.3,36750
3577,06037125600,037,125600,Los Angeles,Los Angeles,91601,252.591665,0.394674,2582,6542,ACS_16_5YR,2657,74.724843,4.441824,6.564465,14.268868,0,0,0,0,25.275157,5593 HPI,18.2,2011-2015,ACS_15_5YR_S0101,93.213058,2011-2015,ACS_15_5YR_B16002,0.063678,267,676.506882,LEHD 2015,76548,2011-2015,ACS_15_5YR_DP03,16.4,68077
3578,06037262200,037,262200,Los Angeles,Los Angeles,90077,2115.408854,3.305326,4856,1469,ACS_16_5YR,4675,81.776215,0,9.804353,4.814245,3.605188,0,0,0,18.223785,5594 HPI,19.9,2011-2015,ACS_15_5YR_S0101,98.030388,2011-2015,ACS_15_5YR_B16002,0.07679,1403,424.466409,LEHD 2015,172043,2011-2015,ACS_15_5YR_DP03,24.8,193877
3579,06037242100,037,242100,Los Angeles,Los Angeles,90002,68.113301,0.106427,2911,27352,ACS_16_5YR,2714,0,32.055618,0,67.944382,0,0,0,0,100,5595 HPI,3.6,2011-2015,ACS_15_5YR_S0101,95.238095,2011-2015,ACS_15_5YR_B16002,0.194444,176,1653.715182,LEHD 2015,14025,2011-2015,ACS_15_5YR_DP03,51.5,14728
3580,06037241110,037,241110,Los Angeles,Los Angeles,90061,120.194845,0.187804,3152,16783,ACS_16_5YR,3074,0,28.68961,0,71.31039,0,0,0,0,100,5596 HPI,6.7,2011-2015,ACS_15_5YR_S0101,85.509138,2011-2015,ACS_15_5YR_B16002,0.12934,285,1517.53597,LEHD 2015,32778,2011-2015,ACS_15_5YR_DP03,38.1,33477
3581,06037241300,037,241300,Los Angeles,Los Angeles,90044,128.962263,0.201504,2110,10471,ACS_16_5YR,2313,0,46.583296,0,53.416704,0,0,0,0,100,5597 HPI,8.9,2011-2015,ACS_15_5YR_S0101,82.835821,2011-2015,ACS_15_5YR_B16002,0.102657,202,1002.463799,LEHD 2015,34286,2011-2015,ACS_15_5YR_DP03,28.1,30735
3582,06037241120,037,241120,Los Angeles,Los Angeles,90061,163.836147,0.255994,5082,19852,ACS_16_5YR,4564,0,33.160738,0,66.839262,0,0,0,0,100,5598 HPI,6.2,2011-2015,ACS_15_5YR_S0101,82.088285,2011-2015,ACS_15_5YR_B16002,0.23123,185,722.673245,LEHD 2015,23286,2011-2015,ACS_15_5YR_DP03,33.6,27353
3583,06037241400,037,241400,Los Angeles,Los Angeles,90061,142.008768,0.221889,3377,15219,ACS_16_5YR,3285,0,35.75663,0,64.24337,0,0,0,0,100,5599 HPI,5,2011-2015,ACS_15_5YR_S0101,80.258519,2011-2015,ACS_15_5YR_B16002,0.161359,182,820.231045,LEHD 2015,30250,2011-2015,ACS_15_5YR_DP03,33.9,29038
3584,06037242000,037,242000,Los Angeles,Los Angeles,90002,159.735811,0.249587,4159,16664,ACS_16_5YR,3938,0,33.62626,0,66.37374,0,0,0,0,100,5600 HPI,6.4,2011-2015,ACS_15_5YR_S0101,79.748062,2011-2015,ACS_15_5YR_B16002,0.146948,274,1097.81269,LEHD 2015,32711,2011-2015,ACS_15_5YR_DP03,38.4,30682
3585,06037464000,037,464000,Los Angeles,Pasadena,91106,776.824727,1.213789,5964,4914,ACS_16_5YR,5621,59.631551,3.040601,19.871222,14.559113,2.897514,0,0,0,40.368449,5601 HPI,15.9,2011-2015,ACS_15_5YR_S0101,96.427169,2011-2015,ACS_15_5YR_B16002,0.051268,4354,3587.115474,LEHD 2015,113125,2011-2015,ACS_15_5YR_DP03,19.4,107237
3586,06037464100,037,464100,Los Angeles,San Marino,91108,1549.184785,2.420601,7397,3056,ACS_16_5YR,7210,44.627868,0,44.809737,7.862339,2.700056,0,0,0,55.372132,5602 HPI,17,2011-2015,ACS_15_5YR_S0101,93.170732,2011-2015,ACS_15_5YR_B16002,0.062272,2330,962.570776,LEHD 2015,144493,2011-2015,ACS_15_5YR_DP03,25.1,146037
3587,06037191710,037,191710,Los Angeles,Los Angeles,90038,175.02922,0.273483,2827,10337,ACS_16_5YR,3231,19.928941,0,10.077519,69.99354,0,0,0,0,80.071059,5603 HPI,9.1,2011-2015,ACS_15_5YR_S0101,60.483871,2011-2015,ACS_15_5YR_B16002,0.17446,10368,37910.927093,LEHD 2015,21115,2011-2015,ACS_15_5YR_DP03,19.9,28100
3588,06037191203,037,191203,Los Angeles,Los Angeles,90029,50.68526,0.079196,2596,32780,ACS_16_5YR,2922,28.095405,4.489653,21.150474,46.264469,0,0,0,0,71.904595,5604 HPI,13.4,2011-2015,ACS_15_5YR_S0101,64.932886,2011-2015,ACS_15_5YR_B16002,0.110085,346,4368.923036,LEHD 2015,26618,2011-2015,ACS_15_5YR_DP03,15.6,28912
3589,06037930200,037,930200, , ,91342,75394.939428,117.804593,485,4,ACS_16_5YR,546,60.119048,0,0,39.880952,0,0,0,0,39.880952,5605 HPI,14.7,2011-2015,ACS_15_5YR_S0101,0, , ,0.192488,310,2.631476,LEHD 2015,0, , ,15.7,81389
3590,06037910202,037,910202,Los Angeles, ,93551,5027.221718,7.855034,5237,667,ACS_16_5YR,5223,58.665377,6.905222,6.692456,25.106383,2.630561,0,0,0,41.334623,5606 HPI,14.9,2011-2015,ACS_15_5YR_S0101,97.435897,2011-2015,ACS_15_5YR_B16002,0.064034,1506,191.724188,LEHD 2015,87208,2011-2015,ACS_15_5YR_DP03,26.2,85000
3591,06037481711,037,481711,Los Angeles,Monterey Park,91755,110.480637,0.172626,4296,24886,ACS_16_5YR,4530,3.865922,0,87.731844,8.402235,0,0,0,0,96.134078,5607 HPI,21.5,2011-2015,ACS_15_5YR_S0101,47.576436,2011-2015,ACS_15_5YR_B16002,0.133477,1620,9384.44989,LEHD 2015,41462,2011-2015,ACS_15_5YR_DP03,14.3,40060
3592,06037480600,037,480600,Los Angeles,South Pasadena,91030,582.755122,0.910555,8533,9371,ACS_16_5YR,7863,47.040816,4.260204,26.530612,18.915816,3.252551,0,0,0,52.959184,5608 HPI,10.2,2011-2015,ACS_15_5YR_S0101,96.810396,2011-2015,ACS_15_5YR_B16002,0.062722,2492,2736.792762,LEHD 2015,67131,2011-2015,ACS_15_5YR_DP03,26.3,68940
3593,06037480302,037,480302,Los Angeles,Alhambra,91801,259.436426,0.405369,4661,11498,ACS_16_5YR,4255,19.719004,0,43.998028,36.282968,0,0,0,0,80.280996,5609 HPI,14.6,2011-2015,ACS_15_5YR_S0101,82.995227,2011-2015,ACS_15_5YR_B16002,0.046377,1257,3100.875284,LEHD 2015,63500,2011-2015,ACS_15_5YR_DP03,21.8,60612
3594,06037504001,037,504001,Los Angeles,La Mirada,90638,342.51209,0.535175,5701,10653,ACS_16_5YR,5709,53.301554,3.672316,11.158192,28.760593,3.107345,0,0,0,46.698446,5610 HPI,11.3,2011-2015,ACS_15_5YR_S0101,92.595819,2011-2015,ACS_15_5YR_B16002,0.088443,2375,4437.799553,LEHD 2015,70039,2011-2015,ACS_15_5YR_DP03,31.4,63750
3595,06037532200,037,532200,Los Angeles,Montebello,90640,692.80702,1.082511,6314,5833,ACS_16_5YR,6836,3.887979,1.757783,0,94.354238,0,0,0,0,96.112021,5611 HPI,9,2011-2015,ACS_15_5YR_S0101,77.912088,2011-2015,ACS_15_5YR_B16002,0.058842,4822,4454.458325,LEHD 2015,44902,2011-2015,ACS_15_5YR_DP03,29.4,45093
3596,06037503701,037,503701,Los Angeles,East La Mirada,90604,285.931199,0.446767,5446,12190,ACS_16_5YR,4717,41.179068,0,4.945904,53.875028,0,0,0,0,58.820932,5612 HPI,13.1,2011-2015,ACS_15_5YR_S0101,93.103448,2011-2015,ACS_15_5YR_B16002,0.089312,375,839.362759,LEHD 2015,68865,2011-2015,ACS_15_5YR_DP03,26,69583
3597,06037500900,037,500900,Los Angeles,Pico Rivera,90660,349.703148,0.546411,6005,10990,ACS_16_5YR,5719,4.995571,0,2.710363,92.294066,0,0,0,0,95.004429,5613 HPI,15.6,2011-2015,ACS_15_5YR_S0101,89.18239,2011-2015,ACS_15_5YR_B16002,0.117785,1313,2402.952344,LEHD 2015,51466,2011-2015,ACS_15_5YR_DP03,27.2,52816
3598,06037432202,037,432202,Los Angeles,Rosemead,91770,341.663352,0.533849,4363,8173,ACS_16_5YR,4252,8.805182,0,57.053743,34.141075,0,0,0,0,91.194818,5614 HPI,16.6,2011-2015,ACS_15_5YR_S0101,75.918367,2011-2015,ACS_15_5YR_B16002,0.13504,1663,3115.113145,LEHD 2015,47178,2011-2015,ACS_15_5YR_DP03,21.7,46004
3599,06037500800,037,500800,Los Angeles,Pico Rivera,90660,476.104511,0.743913,5532,7436,ACS_16_5YR,5470,5.853659,0,0,94.146341,0,0,0,0,94.146341,5615 HPI,11.4,2011-2015,ACS_15_5YR_S0101,93.883357,2011-2015,ACS_15_5YR_B16002,0.083333,965,1297.194177,LEHD 2015,60097,2011-2015,ACS_15_5YR_DP03,25.7,63155
3600,06037500700,037,500700,Los Angeles,Pico Rivera,90660,802.389618,1.253734,6641,5297,ACS_16_5YR,6496,5.794127,0,0,94.205873,0,0,0,0,94.205873,5616 HPI,18.4,2011-2015,ACS_15_5YR_S0101,91.711389,2011-2015,ACS_15_5YR_B16002,0.097993,2405,1918.270084,LEHD 2015,62986,2011-2015,ACS_15_5YR_DP03,26.2,66151
3601,06037543322,037,543322,Los Angeles,Carson,90746,485.111259,0.757986,7117,9389,ACS_16_5YR,6611,3.116923,76.402615,6.24905,9.654858,2.73681,0,1.839745,0,96.883077,5617 HPI,23.3,2011-2015,ACS_15_5YR_S0101,98.798521,2011-2015,ACS_15_5YR_B16002,0.206688,440,580.485393,LEHD 2015,76463,2011-2015,ACS_15_5YR_DP03,22.1,78693
3602,06037543602,037,543602,Los Angeles,West Carson,90502,401.592018,0.627488,8292,13215,ACS_16_5YR,7762,20.95894,8.082121,33.952703,32.133576,2.93659,0,1.936071,0,79.04106,5618 HPI,17.2,2011-2015,ACS_15_5YR_S0101,81.992337,2011-2015,ACS_15_5YR_B16002,0.123797,1810,2884.519484,LEHD 2015,66280,2011-2015,ACS_15_5YR_DP03,24.7,71667
3603,06037106642,037,106642,Los Angeles,Los Angeles,91344,389.705667,0.608915,3230,5305,ACS_16_5YR,3236,60.414013,3.598726,12.993631,22.993631,0,0,0,0,39.585987,5619 HPI,18.4,2011-2015,ACS_15_5YR_S0101,93.435252,2011-2015,ACS_15_5YR_B16002,0.085095,197,323.526216,LEHD 2015,95625,2011-2015,ACS_15_5YR_DP03,23.8,96970
3604,06037543801,037,543801,Los Angeles,Carson,90745,543.87135,0.849799,5395,6349,ACS_16_5YR,5263,10.941379,4.83101,32.308574,45.636815,2.88333,0,3.398892,0,89.058621,5620 HPI,16,2011-2015,ACS_15_5YR_S0101,86.769644,2011-2015,ACS_15_5YR_B16002,0.208556,309,363.615403,LEHD 2015,72583,2011-2015,ACS_15_5YR_DP03,22.4,70401
3605,06037543802,037,543802,Los Angeles,Carson,90745,334.903372,0.523287,6872,13132,ACS_16_5YR,7126,7.254543,8.198338,44.513312,33.244119,2.662347,0,4.127342,0,92.745457,5621 HPI,14.8,2011-2015,ACS_15_5YR_S0101,84.127789,2011-2015,ACS_15_5YR_B16002,0.101462,1720,3286.918229,LEHD 2015,71121,2011-2015,ACS_15_5YR_DP03,24.7,71462
3606,06037541300,037,541300,Los Angeles,Compton,90222,334.67134,0.522924,5982,11440,ACS_16_5YR,6044,0,39.857288,0,60.142712,0,0,0,0,100,5622 HPI,8.9,2011-2015,ACS_15_5YR_S0101,87.763426,2011-2015,ACS_15_5YR_B16002,0.127135,283,541.187662,LEHD 2015,42695,2011-2015,ACS_15_5YR_DP03,37,42539
3607,06037541200,037,541200,Los Angeles,Compton,90222,527.338841,0.823967,6440,7816,ACS_16_5YR,5662,0,69.918404,0,30.081596,0,0,0,0,100,5623 HPI,12.5,2011-2015,ACS_15_5YR_S0101,94.356164,2011-2015,ACS_15_5YR_B16002,0.101238,912,1106.840526,LEHD 2015,47961,2011-2015,ACS_15_5YR_DP03,30.1,51109
3608,06037541604,037,541604,Los Angeles,Compton,90221,206.067702,0.321981,6391,19849,ACS_16_5YR,6207,0,17.044335,0,82.955665,0,0,0,0,100,5624 HPI,6.9,2011-2015,ACS_15_5YR_S0101,83.085633,2011-2015,ACS_15_5YR_B16002,0.198597,563,1748.551548,LEHD 2015,30127,2011-2015,ACS_15_5YR_DP03,36,31997
3609,06037199400,037,199400,Los Angeles,Los Angeles,90031,172.174207,0.269022,4385,16300,ACS_16_5YR,4668,3.96687,0,18.221447,77.811683,0,0,0,0,96.03313,5625 HPI,11.4,2011-2015,ACS_15_5YR_S0101,70.819936,2011-2015,ACS_15_5YR_B16002,0.106483,438,1628.118431,LEHD 2015,34056,2011-2015,ACS_15_5YR_DP03,24.2,38244
3610,06037199300,037,199300,Los Angeles,Los Angeles,90031,640.05813,1.000091,3459,3459,ACS_16_5YR,3848,17.592098,2.722904,10.704752,68.980246,0,0,0,0,82.407902,5626 HPI,12.5,2011-2015,ACS_15_5YR_S0101,82.372598,2011-2015,ACS_15_5YR_B16002,0.120802,274,273.975115,LEHD 2015,54554,2011-2015,ACS_15_5YR_DP03,21.4,52857
3611,06037199900,037,199900,Los Angeles,Los Angeles,90031,109.417323,0.170965,2642,15453,ACS_16_5YR,2683,0,0,18.27957,81.72043,0,0,0,0,100,5627 HPI,10.6,2011-2015,ACS_15_5YR_S0101,65.803109,2011-2015,ACS_15_5YR_B16002,0.167688,937,5480.667794,LEHD 2015,25571,2011-2015,ACS_15_5YR_DP03,32.9,32019
3612,06037199201,037,199201,Los Angeles,Los Angeles,90031,97.605847,0.152509,4032,26438,ACS_16_5YR,4089,2.563464,0,27.849676,69.586859,0,0,0,0,97.436536,5628 HPI,9.1,2011-2015,ACS_15_5YR_S0101,59.060956,2011-2015,ACS_15_5YR_B16002,0.13253,477,3127.681476,LEHD 2015,33491,2011-2015,ACS_15_5YR_DP03,31.4,33517
3613,06037199800,037,199800,Los Angeles,Los Angeles,90031,160.85067,0.251329,4958,19727,ACS_16_5YR,5631,0,0,36.802906,63.197094,0,0,0,0,100,5629 HPI,14.5,2011-2015,ACS_15_5YR_S0101,61.262458,2011-2015,ACS_15_5YR_B16002,0.128405,589,2343.540133,LEHD 2015,29840,2011-2015,ACS_15_5YR_DP03,25,27452
3614,06037201200,037,201200,Los Angeles,Los Angeles,90032,108.841265,0.170064,2592,15241,ACS_16_5YR,2519,0,0,7.18118,92.81882,0,0,0,0,100,5630 HPI,7,2011-2015,ACS_15_5YR_S0101,89.473684,2011-2015,ACS_15_5YR_B16002,0.195652,371,2181.525536,LEHD 2015,40851,2011-2015,ACS_15_5YR_DP03,28,40601
3615,06037201301,037,201301,Los Angeles,Los Angeles,90032,215.560031,0.336813,3668,10890,ACS_16_5YR,3442,5.282113,0,12.304922,82.412965,0,0,0,0,94.717887,5631 HPI,11,2011-2015,ACS_15_5YR_S0101,84.894837,2011-2015,ACS_15_5YR_B16002,0.190599,485,1439.970105,LEHD 2015,43143,2011-2015,ACS_15_5YR_DP03,28.3,42878
3616,06037201110,037,201110,Los Angeles,Los Angeles,90032,250.405869,0.391259,2415,6172,ACS_16_5YR,2574,7.256146,0,9.793814,82.95004,0,0,0,0,92.743854,5632 HPI,11.3,2011-2015,ACS_15_5YR_S0101,86.229947,2011-2015,ACS_15_5YR_B16002,0.117766,94,240.24996,LEHD 2015,47121,2011-2015,ACS_15_5YR_DP03,29.5,46607
3617,06037201302,037,201302,Los Angeles,Los Angeles,90042,244.934108,0.38271,4016,10494,ACS_16_5YR,3732,26.838032,7.186291,40.270868,25.704809,0,0,0,0,73.161968,5633 HPI,20,2011-2015,ACS_15_5YR_S0101,80.280929,2011-2015,ACS_15_5YR_B16002,0.101518,152,397.168042,LEHD 2015,60801,2011-2015,ACS_15_5YR_DP03,14,66316
3618,06037201503,037,201503,Los Angeles,Los Angeles,90032,108.5132,0.169552,3320,19581,ACS_16_5YR,3323,0,0,5.043587,94.956413,0,0,0,0,100,5634 HPI,11.3,2011-2015,ACS_15_5YR_S0101,75.028249,2011-2015,ACS_15_5YR_B16002,0.222964,261,1539.351889,LEHD 2015,35653,2011-2015,ACS_15_5YR_DP03,31.6,36098
3619,06037620521,037,620521,Los Angeles,Redondo Beach,90278,159.124159,0.248631,3963,15939,ACS_16_5YR,4097,54.012802,5.489906,12.087642,23.313639,5.096012,0,0,0,45.987198,5635 HPI,8.3,2011-2015,ACS_15_5YR_S0101,92.619203,2011-2015,ACS_15_5YR_B16002,0.045987,391,1572.608471,LEHD 2015,87930,2011-2015,ACS_15_5YR_DP03,29.4,93125
3620,06037620522,037,620522,Los Angeles,Redondo Beach,90278,184.849803,0.288828,4841,16761,ACS_16_5YR,4632,61.373578,3.040245,14.895013,16.076115,4.615048,0,0,0,38.626422,5636 HPI,10.2,2011-2015,ACS_15_5YR_S0101,94.036444,2011-2015,ACS_15_5YR_B16002,0.10211,403,1395.294968,LEHD 2015,87545,2011-2015,ACS_15_5YR_DP03,22.2,84118
3621,06037620701,037,620701,Los Angeles,Redondo Beach,90278,251.709946,0.393297,6549,16652,ACS_16_5YR,6704,64.972859,2.306996,12.726176,14.942702,5.051267,0,0,0,35.027141,5637 HPI,10.5,2011-2015,ACS_15_5YR_S0101,96.176256,2011-2015,ACS_15_5YR_B16002,0.081933,984,2501.927359,LEHD 2015,101795,2011-2015,ACS_15_5YR_DP03,19.2,99231
3622,06037620602,037,620602,Los Angeles,Redondo Beach,90278,333.964746,0.52182,5518,10575,ACS_16_5YR,5376,62.105263,2.142857,11.93609,20.394737,3.421053,0,0,0,37.894737,5638 HPI,11.2,2011-2015,ACS_15_5YR_S0101,95.541082,2011-2015,ACS_15_5YR_B16002,0.038487,995,1906.788091,LEHD 2015,115284,2011-2015,ACS_15_5YR_DP03,25.1,118672
3623,06037621002,037,621002, ,Hermosa Beach,90254,303.030785,0.473486,1005,2123,ACS_16_5YR,1093,100,0,0,0,0,0,0,0,0,5639 HPI,15.6,2011-2015,ACS_15_5YR_S0101,0, , ,0.020249,175,369.599412,LEHD 2015,0, , ,14.7,99000
3624,06037620601,037,620601,Los Angeles,Redondo Beach,90278,337.395281,0.52718,5310,10072,ACS_16_5YR,5523,54.272094,4.602127,14.778144,22.0022,4.345435,0,0,0,45.727906,5640 HPI,7.8,2011-2015,ACS_15_5YR_S0101,97.043702,2011-2015,ACS_15_5YR_B16002,0.129285,3452,6548.046534,LEHD 2015,110357,2011-2015,ACS_15_5YR_DP03,17.9,102100
3625,06037621001,037,621001,Los Angeles,Hermosa Beach,90254,229.637067,0.358808,4540,12653,ACS_16_5YR,4119,80.019758,0,7.483329,8.100766,4.396147,0,0,0,19.980242,5641 HPI,16.5,2011-2015,ACS_15_5YR_S0101,99.571633,2011-2015,ACS_15_5YR_B16002,0.047955,2115,5894.518762,LEHD 2015,119779,2011-2015,ACS_15_5YR_DP03,22.5,120625
3626,06037620501,037,620501,Los Angeles,Redondo Beach,90278,637.88147,0.99669,6254,6275,ACS_16_5YR,5390,66.81606,2.352941,11.970121,14.154995,4.705882,0,0,0,33.18394,5642 HPI,9.2,2011-2015,ACS_15_5YR_S0101,98.301887,2011-2015,ACS_15_5YR_B16002,0.05445,9096,9126.209602,LEHD 2015,121960,2011-2015,ACS_15_5YR_DP03,28.2,124296
3627,06037621102,037,621102,Los Angeles,Hermosa Beach,90254,134.429222,0.210046,2997,14268,ACS_16_5YR,2883,79.113924,0,6.680731,9.950774,4.254571,0,0,0,20.886076,5643 HPI,12,2011-2015,ACS_15_5YR_S0101,99.33665,2011-2015,ACS_15_5YR_B16002,0.050847,637,3032.673964,LEHD 2015,151481,2011-2015,ACS_15_5YR_DP03,28.7,154022
3628,06037620702,037,620702,Los Angeles,Redondo Beach,90278,327.303971,0.511412,7004,13695,ACS_16_5YR,7059,65.752642,1.870894,12.710654,14.638675,5.027135,0,0,0,34.247358,5644 HPI,10.7,2011-2015,ACS_15_5YR_S0101,96.823432,2011-2015,ACS_15_5YR_B16002,0.06781,233,455.600949,LEHD 2015,126042,2011-2015,ACS_15_5YR_DP03,26.1,132587
3629,06037621301,037,621301,Los Angeles,Redondo Beach,90277,385.559776,0.602437,7437,12345,ACS_16_5YR,6769,68.215669,2.293715,12.362228,12.883527,4.244861,0,0,0,31.784331,5645 HPI,12.1,2011-2015,ACS_15_5YR_S0101,98.462064,2011-2015,ACS_15_5YR_B16002,0.076316,1184,1965.350243,LEHD 2015,101267,2011-2015,ACS_15_5YR_DP03,27.1,101140
3630,06037930401,037,930401, ,Los Angeles,91637,343.574926,0.536836,0,0,ACS_16_5YR,2471,80.839895,0,7.349081,11.811024,0,0,0,0,19.160105,5646 HPI,0,2011-2015,ACS_15_5YR_S0101,0, , ,0.080318,951,1771.491323,LEHD 2015,0, , ,0,
3631,06037920115,037,920115,Los Angeles,Santa Clarita,91355,889.40081,1.389689,4044,2910,ACS_16_5YR,4149,63.708897,2.901354,15.014507,15.32882,3.046422,0,0,0,36.291103,5647 HPI,10,2011-2015,ACS_15_5YR_S0101,95.215311,2011-2015,ACS_15_5YR_B16002,0.105627,3801,2735.144799,LEHD 2015,114028,2011-2015,ACS_15_5YR_DP03,27.6,105556
3632,06037920102,037,920102,Los Angeles, ,91384,155123.1755,242.379962,5772,24,ACS_16_5YR,5668,53.944563,3.411514,9.09737,30.4371,3.109453,0,0,0,46.055437,5648 HPI,7.4,2011-2015,ACS_15_5YR_S0101,90.590695,2011-2015,ACS_15_5YR_B16002,0.088113,1055,4.35267,LEHD 2015,66725,2011-2015,ACS_15_5YR_DP03,31,69762
3633,06037221401,037,221401,Los Angeles,Los Angeles,90018,133.949124,0.209296,3453,16498,ACS_16_5YR,3359,8.98533,43.49022,3.850856,43.673594,0,0,0,0,91.01467,5649 HPI,26.7,2011-2015,ACS_15_5YR_S0101,73.878205,2011-2015,ACS_15_5YR_B16002,0.162072,1033,4935.60527,LEHD 2015,20465,2011-2015,ACS_15_5YR_DP03,28,21937
3634,06037221304,037,221304,Los Angeles,Los Angeles,90019,56.13043,0.087704,3954,45084,ACS_16_5YR,3319,3.215926,23.062787,18.713629,55.007657,0,0,0,0,96.784074,5650 HPI,8.1,2011-2015,ACS_15_5YR_S0101,68.458781,2011-2015,ACS_15_5YR_B16002,0.162094,338,3853.881046,LEHD 2015,31005,2011-2015,ACS_15_5YR_DP03,28.6,40947
3635,06037221303,037,221303,Los Angeles,Los Angeles,90006,57.78891,0.090295,2710,30013,ACS_16_5YR,2551,0,8.008214,11.581109,80.410678,0,0,0,0,100,5651 HPI,7.8,2011-2015,ACS_15_5YR_S0101,61.610738,2011-2015,ACS_15_5YR_B16002,0.141946,448,4961.505583,LEHD 2015,31688,2011-2015,ACS_15_5YR_DP03,25.5,28125
3636,06037219902,037,219902,Los Angeles,Los Angeles,90016,197.805312,0.309071,3901,12622,ACS_16_5YR,4113,3.609288,21.403332,0,74.98738,0,0,0,0,96.390712,5652 HPI,8.6,2011-2015,ACS_15_5YR_S0101,89.154569,2011-2015,ACS_15_5YR_B16002,0.130338,1363,4409.992797,LEHD 2015,39889,2011-2015,ACS_15_5YR_DP03,23.7,39356
3637,06037218702,037,218702,Los Angeles,Los Angeles,90018,88.838618,0.13881,2318,16699,ACS_16_5YR,2176,0,41.23556,0,58.76444,0,0,0,0,100,5653 HPI,12.4,2011-2015,ACS_15_5YR_S0101,91.239049,2011-2015,ACS_15_5YR_B16002,0.216075,162,1167.060026,LEHD 2015,32083,2011-2015,ACS_15_5YR_DP03,28,35330
3638,06037218701,037,218701,Los Angeles,Los Angeles,90016,135.827324,0.21223,2378,11205,ACS_16_5YR,2430,5.184233,43.44473,7.283633,44.087404,0,0,0,0,94.815767,5654 HPI,10.2,2011-2015,ACS_15_5YR_S0101,86.231039,2011-2015,ACS_15_5YR_B16002,0.15918,366,1724.542553,LEHD 2015,41685,2011-2015,ACS_15_5YR_DP03,19.3,52622
